sep=|
Section B Basic Constants II. 
No.|Formula|Name|CAS #|"DelHf0, kJ/mol"|"DelGf0, kJ /mol"|"DelHb, : kJ /mol"|"DelHm, kJ /mol"|"V liq, cm3/mol"|"T liq, K"|"Dipole, Debye"|
281|C8H10O|2,4-dimethylphenol (2,4 xylenol)|105-67-9|-162.88|- 41.07|47.40||119.75|293.15|2.0
282|C8H10O|2,5-dimethylphenol (2,5 xylenol)|95-87-4|-161.63|-39.52|47.10|23.38|119.30|293.15|1.5
283|C8H10O|2,6-dimethylphenol (2,6 xylenol)|576-26-1|-161.74|-38.89|44.70|18.90|||
284|C8H10O|3,4-dimethylphenol (3,4 xylenol)|95-65-8|-156.56|-34.13|50.10|18.13|118.04|293.15|1.7
285|C8H10O|3,5-dimethylphenol (3,5 xylenol)|108-68-9|-161.54|- 39.26|49.70|18.00|119.54|293.15|1.8
286|C8Hi6|cyclooctane|292-64-8|-124.40|91.38|35.90|2.41|134.87|298.15|0.0
287|C8Hi6|i-1,4-dimethylcyclohexane|2207-04-7|-168.300|62.43|37.88|12.33|147.97|298.15|
288|C8Hi6|1-octene|111-66-0|-83.59|103.20|34.07|15.57|157.85|298.15|0.3
289|C8H16O2|octanoic acid|124-07-2||||21.36|||
290|C8H16O2|2-ethylhexanoic acid|149-57-5|||76.31||161.81|323.15|
291|C8H16O2|propyl pentanoate|141-06-0|-525.70|-294.40|||||
292|C8H16O2|2-methylpropyl butanoate|539-90-2|- 533.00|-302.50|||168.24|293.15|
293|C8H16O2|propyl 3-methylbutanoate|557-00-6|-547.10|- 314.00|||167.11|293.15|
294|C8H16O2|3-methylbutyl propanoate|105-68-0|- 529.20|-295.80|||166.72|298.15|
295|C8H16O2|2-methylpropyl 2-methylpropanoate|97-85-8|- 546.20|- 313.00|||164.82|273.15|
296|C8H18|octane|111-65-9|-208.75|16.27|34.41|20.65|163.53|298.15|0.0
297|C8H18|2-methylheptane|592-27-8|-215.35|11.96|33.26|11.92|164.63|298.15|
298|C8H18|3-methylheptane|589-81-1|-212.50|13.00|33.66|11.38|162.78|298.15|
299|C8H18|4-methylheptane|589-53-7|-211.96|15.98|33.35|10.84|163.06|298.15|
300|C8H18|3-ethylhexane|619-99-8|-210.71|17.11|33.59||161.01|298.15|
301|C8H18|2,2-dimethylhexane|590-73-8|-224.60|10.68|32.07|6.78|165.29|298.15|
302|C8H18|2,3-dimethylhexane|584-94-1|-213.80|15.65|33.17||161.31|298.15|
303|C8H18|2,4-dimethylhexane|589-43-5|-219.24|11.51|32.51||164.08|298.15|
304|C8H18|2,5-dimethylhexane|592-13-2|-222.51|9.95|32.54|12.95|165.70|298.15|
305|C8H18|3,3-dimethylhexane|563-16-6|-219.99|13.68|32.31|7.11|161.81|298.15|
306|C8H18|3,4-dimethylhexane|583-48-2|-212.67|16.99|33.24||159.73|298.15|
307|C8H18|3-ethyl-2-methylpentane|609-26-7|-212.80|19.23|32.93|11.34|159.72|298.15|
308|C8H18|3-ethyl-3-methylpentane|1067-08-9|-214.85|22.88|32.78|10.84|157.88|298.15|
309|C8H18|2,2,3-trimethylpentane|564-02-3|-219.95|17.97|31.94|8.62|160.43|298.15|
310|QH«,|2,2,4-trimethylpentane (isooctane)|540-84-1|-224.01|14.21|30.79|9.04|166.07|298.15|
311|Q.H«,|2,3,3-trimethylpentane|560-21-4|-218.45|18.56|32.12|0.86|158.15|298.15|
312|C8H18|2,3,4-trimethylpentane|565-75-3|-217.32|19.28|32.36|9.26|159.74|298.15|
313|C8H18|2,2,3,3-tetramethylbutane|594-82-1|-225.73|10.31|31.42|7.54|139.02|298.15|
314|QH^O|1-octanol|111-87-5|-356.90|-116.59|46.90||158.37|298.15|2.0
315|QH^O|2-octanol|123-96-6|||44.40||159.38|298.15|1.6
318|C8H18O|2-ethyl-1-hexanol|104-76-7|||||||1.8
319|Q,H19N|n-octylamine|111-86-4|-173.46||54.63||162.33|298.15|
320|0,H19N|A-butyl-1-butanamine (dibutyl amine)|111-92-2|||38.44||170.58|298.15|1.1
321|C9F20|eicosafluorononane|375-96-2|-4210.36|-3834.38|||271.15|298.15|0.0
322|C9H7N|quinoline|91-22-5|||49.70|10.80|118.50|298.15|2.3
323|C9H7N|isoquinoline|119-65-3|||49.00||118.39|293.15|2.7
324|C9H10|indan|496-11-7|60.75|166.61|39.63||123.15|298.15|
325|C9H12|propylbenzene|103-65-1|7.91|137.58|38.20|9.27|140.20|298.15|
326|C9H12|1-methylethylbenzene (cumene)|98-82-8|4.00|139.05|37.50|7.79|140.17|298.15|0.8
327|C9H12|1-ethyl-4-methylbenzene|622-96-8|-2.05|130.28|38.40|13.36|139.60|293.15|
328|C9H12|1,2,3-trimethylbenzene|526-73-8|-9.50|124.96|40.00|8.18|133.22|278.70|
329|C9H12|1,2,4-trimethylbenzene|95-63-6|-13.81|117.50|39.20|13.19|136.00|278.70|
330|C9H12|1,3,5-trimethylbenzene (mesitylene)|108-67-8|-15.90|118.26|39.00|9.51|142.99|298.15|0.1
331|C9H18|1-nonene|124-11-8|-104.00|111.80|36.31|18.08|174.05|298.15|
332|C9H18O2|nonanoic acid|112-05-0||||20.28|||
333|C9H18O2|3-methylbutyl butanoate|106-27-4|-551.50|-289.20|||184.02|298.15|
334|C9H20|nonane|111-84-2|-228.86|25.00|36.91|15.50|179.70|298.15|0.0
335|C9H20|2-methyloctane|3221-61-2|-235.85|20.30|36.10|18.00|180.75|298.15|
336|C9H20|2,2-dimethylheptane|1071-26-7|-246.10|18.10|34.60|8.90|181.51|298.15|
337|C9H20|2,2,5-trimethylhexane|3522-94-9|-253.26|14.00|40.30|6.20|182.39|298.15|
338|C9H20|2,2,3,3-tetramethylpentane|7154-79-2|-237.11|37.60|34.30|2.33|170.34|298.15|
339|C9H20|2,2,3,4-tetramethylpentane|1186-53-4|-234.97|35.40|33.70|0.50|174.45|298.15|
340|C9H20|2,2,4,4-tetramethylpentane|1070-87-7|-242.25|34.20|38.30|9.75|179.23|298.15|
341|C9H20|2,3,3,4-tetramethylpentane|16747-38-9|-236.31|38.30|34.50|9.00|170.76|298.15|
342|C9H20O|1-nonanol|143-08-8|-381.20|-111.92|54.40||174.92|298.15|1.7
343|C9H20O|2-nonanol|628-99-9|||||||
344|C10F22|docosafluorodecane|307-45-9|-4622.48|-4205.05|||||0.0
345|C10H8|naphthalene|91-20-3|150.30|223.50|43.40|19.12|129.13|333.15|0.0
346|C10H12|1,2,3,4-tetrahydronaphthalene|119-64-2|26.61|166.89|||136.27|293.15|
347|C10H12|1-methylindan|767-58-8|||||||
348|C10H12|2-methylindan|824-63-5|||||||
349|C10H12|4-methylindan|824-22-6|||||||
350|C10H12|5-methylindan|874-35-1|||||||
351|C10H14|butylbenzene|104-51-8|-13.14|145.39|38.87|11.22|156.78|298.15|0.4
352|C10H14|2-methylpropylbenzene|538-93-2|-20.34|140.20|37.80|12.50|158.08|298.15|0.3
353|C10H14|1,4-diethylbenzene|105-05-5|-20.37|140.30|39.40|10.60|156.45|298.15|0.1
354|C10H14|1-(1-methylethyl)-4-methylbenzene|99-87-6|-27.74|136.70|38.20|9.66|157.49|298.15|0.0
355|C10H14|1,2,4,5-tetramethylbenzene|95-93-2|-44.56|120.50|45.52|21.00|152.28|298.15|0.0
356|C10H18|cis-bicyclo[4.4.0]decane (cis-decalin)|493-01-6|- 169.20|85.60|41.00||154.83|298.15|0.0
357|C10H18|trans-bicyclo[4.4.0]decane (trans-decalin)|493-02-7|-182.10|74.20|40.20||159.66|298.15|0.0
358|C10H20|1-decene|872-05-9|-124.20|121.10|||189.30|293.15|
359|C10H20O2|decanoic acid|334-48-5||||28.01|||
360|C10H22|decane|124-18-5|-249.53|33.30|38.75|28.78|195.95|298.15|0.0
361|C10H22|2,2,5-trimethylheptane|20291-95-6|-272.21|22.20|36.20|12.00|196.44|298.15|
362|C10H22|3,3,5-trimethylheptane|7154-80-5|-259.87|32.60|36.40|14.00|192.48|298.15|
363|C10H22|2,2,3,3-tetramethylhexane|13475-81-5|-257.99|47.20|36.20|12.40|187.02|298.15|
364|C10H22|2,2,5,5-tetramethylhexane|1071-81-4|-285.89|19.50|42.40|9.80|199.06|298.15|
365|C10H22O|1-decanol|112-30-1|-396.70|-98.45|49.80|38.00|191.51|298.15|1.8
366|C10H24N4|octamethylethenetetramine|996-70-3|132.9||53.85||232.40|298.15|
367|C11H10|1-methylnaphthalene|90-12-0|115.20|216.40|46.00|6.94|139.37|293.15|0.5
368|C11H10|2-methylnaphthalene|91-57-6|114.90|215.00|46.50|12.13|145.77|333.15|0.4
369|C11H24|undecane|1120-21-4|-270.16|41.25|41.20|22.32|212.24|298.15|0.0
370|C11H24O|1-undecanol|112-42-5|||||||
371|C12H10|1,1'-biphenyl|92-52-4|182.42|281.08|48.30|18.57|155.77|347.00|0.0
372|C12H12|1,6-dimethylnaphthalene|575-43-9|79.80|210.90|||155.93|293.15|
373|C12H12|2,7-dimethylnaphthalene|582-16-1|79.00|210.70|59.50|23.35|||
374|C12H18|1,3,5-triethylbenzene|102-25-0|||59.22||193.39|323.14|
375|C12H20|1,3-dimethyltricyclo[3.3.1.137]decane|702-79-4|||49.37||186.61|323.14|
376|C12H24|1-dodecene|112-41-4|-165.50|138.00|||222.06|293.15|
377|C12H26|dodecane|112-40-3|-290.79|49.53|43.40|36.58|228.59|298.15|0.0
378|C12H26O|1-dodecanol|112-53-8|-443.10|-87.13|||||
379|C13H12|diphenylmethane|101-81-5|165.20||||167.23|293.15|0.4
380|C13H28|tridecane|629-50-5|-311.42|57.81|45.65|28.50|244.94|298.15|0.0
381|C13H28O|1-tridecanol|112-70-9|||||||
382|C14H10|phenanthrene|85-01-8|207.50|308.20||16.47|||0.0
383|C14H10|anthracene|120-12-7|230.90|333.70||28.83|||0.0
384|C14H22|1,4-di(trimethylmethyl)benzene|1012-72-2||||22.48|236.17|373.15|
385|C14H30|tetradecane|629-59-4|-332.05|66.09|47.61|45.61|261.32|298.15|0.0
386|C14H30O|1-tetradecanol|112-72-1|||||||
387|C15H32|pentadecane|629-62-9|-352.68|74.37|49.45|34.80|277.71|298.15|0.0
388|C15H32O|1-pentadecanol|629-76-5|||||||
389|C16H34|hexadecane|544-76-3|-373.31|82.65|51.21|51.84|294.11|298.15|0.0
390|C16H34|2,2,4,4,6,8,8-heptamethylnonane|4390-04-9|||||||
391|C16H34O|1-hexadecanol|4485-13-6||||34.29|||
392|C17H36|heptadecane|629-78-7|-393.94|90.93|52.89|40.50|310.45|298.15|0.0
393|C17H36O|1-heptadecanol|1454-85-9|-546.30|-44.67|||||
394|C18H14|1,2-diphenylbenzene|84-15-1|||||||
395|C18H14|1,3-diphenylbenzene|92-06-8|||||||
396|C18H14|1,4-diphenylbenzene|92-94-4||||35.50|||0.7
397|C18H38|octadecane|593-45-3|-414.57|99.21|54.46|61.39|326.66|298.15|0.0
398|C18H38O|1-octadecanol|112-92-5|-566.90|-36.22|||||1.7
399|C19H40|nonadecane|629-92-5|-435.20|107.49|56.02|45.82|343.25|298.15|0.0
400|C19H40O|1-nonadecanol|1454-84-8|||||||
401|C20H42|eicosane|112-95-8|-455.83|115.77|57.49|69.87|361.18|298.15|0.0
402|C20H42O|1-eicosanol|629-96-9|-608.10|-19.43|||||
403|C21H44|heneicosane|629-94-7||||47.70|381.11|313.15|0.0
404|C22H46|docosane|629-97-0||||49.96|399.14|318.15|0.0
405||tricosane|638-67-5||||41.76|||0.0
406|C24H50|tetracosane|646-31-1||||54.89|434.96|324.25|0.0
407|ClD|deuterium chloride|7698-05-7|-93.33|-95.93|||31.02|193.15|
408|ClFO3|perchloryl fluoride|7616-94-6|-21.44|50.62|19.33||62.70|243.15|0.0
409|ClF5|chlorine pentafluoride|13637-63-3|-238.49|-147.11|||73.41|298.15|
410|ClH|hydrogen chloride|7647-01-0|-92.31|-95.19|16.15||30.28|183.15|1.1
411|ClH4N|ammonium chloride|12125-02-9|||||||
412|ClNO|nitrogen oxychloride|2696-92-6|51.71|65.97|25.78||46.10|261.00|1.8
413|Cl2|chlorine|7782-50-5|0.00|0.00|20.41||45.36|239.00|0.0
414|DH|deuterium hydride|13983-20-5|0.32|-1.46|1.08|0.16|||0.0
415|DI|deuterium iodide|14104-45-1|26.23|1.84|||46.04|237.00|
416|D2|deuterium|7782-39-0|0.00|0.00|1.23|0.20|24.41|22.70|0.0
417|D2|deuterium, normal|800000-54-8|0.00|0.00|1.23|0.20|||0.0
418|D2O|deuterium oxide|7789-20-0|-249.20|-234.53|41.46|6.38|18.13|298.15|1.9
419|D2S|deuterium sulfide|13536-94-2|-23.89|-35.39|18.85|2.37|||
420|d3n|trideuteroammonia|13550-49-7|-64.28|-31.69|||||
421|d3p|trideuterophosphine|13537-03-6|||||||
422|FH|hydrogen fluoride|7664-39-3|-273.30|-275.40|||20.69|293.15|1.8
423|FNO2|nitrogen dioxyfluoride|10022-50-1|-108.78|-66.55|18.05||||0.5
424|F2|fluorine|7782-41-4|0.00|0.00|6.62||25.16|85.00|0.0
425|F2HN|difluoroamine|10405-27-3|||||||1.9
426|F2N2|cis-difluorodiazene|13812-43-6|74.89|114.89|||||0.2
427|F2N2|trans-difluorodiazene|13776-62-0|81.17|120.35|||||0.0
428|F2O|oxygen difluoride|7783-41-7|24.70|42.01|11.09||34.93|123.15|0.2
429|F2Xe|xenon difluoride|13709-36-9|||||54.09|298.15|0.0
430|F3N|nitrogen trifluoride|7783-54-2|-129.70|-88.29|11.56||46.11|144.00|0.2
431|f3no|trifluoroamine oxide|13847-65-9|-163.30|-96.46|||||
432|F4N2|tetrafluorohydrazine|10036-47-2|-8.37|79.66|13.27||69.34|163.00|0.3
433|F4S|sulfur tetrafluoride|7783-60-0|-774.04|-731.01|26.44||55.82|195.00|1.0
434|F4Xe|xenon tetrafluoride|13709-61-0|-187.60||||68.41|298.15|0.0
435|F6S|sulfur hexafluoride|2551-62-4|-1220.89|-1117.09|||79.81|223.15|0.0
436|F6U|uranium hexafluoride|7783-81-5|-2139.00|-2060.00|||||0.0
437|HI|hydrogen iodide|10034-85-2|26.50|1.70|19.76||46.06|243.15|0.5
438|H2|hydrogen|1333-74-0|0.00|0.00|0.89|0.12|28.39|20.00|0.0
439|H2|hydrogen, normal|800000-51-5|0.00|0.00|0.90|0.12|||0.0
440|h2o|water|7732-18-5|-241.81|-228.42|40.66|6.01|18.07|298.15|1.8
441|h2s|hydrogen sulfide|7783-06-4|-20.63|-33.43|18.68|2.38|34.32|214.00|0.9
442|h2s^|dihydrogen disulfide|13465-07-1|15.52|-1.67|35.10|7.53|49.85|298.15|
443|H2S3|dihydrogen trisulfide|13845-23-3|||||66.23|298.15|
444|H2S4|dihydrogen tetrasulfide|13845-25-5|||||82.66|298.15|
445|H2S5|dihydrogen pentasulfide|13845-24-4|||||||
446|H2Se|hydrogen selenide|7783-07-5|||19.70||38.20|231.00|
447|H3N|ammonia|7664-41-7|-45.94|-16.41|23.35|5.66|24.96|239.15|1.5
448|h3p|phosphine|7803-51-2|5.44|13.44|14.60||45.57|183.15|0.6
449|H4N2|hydrazine|302-01-2|95.40|159.38|44.77|12.66|31.79|293.15|3.0
450|He|helium|7440-59-7|0.00|0.00|0.08||32.54|4.30|0.0
451|He|helium-3|14762-55-1|0.00|0.00|||||0.0
452|I2|iodine|7553-56-2|62.42|19.33|41.57||67.86|453.00|1.3
453|Kr|krypton|7439-90-9|0.00|0.00|9.08||34.63|120.00|0.0
454|NO|nitrogen monoxide (nitric oxide)|10102-43-9|90.25|86.58|13.78|2.30|23.44|121.00|0.2
455|N2|nitrogen|7727-37-9|0.00|0.00|5.58|0.72|34.84|78.00|0.0
456|N2O|dinitrogen oxide (nitrous oxide)|10024-97-2|82.05|104.18|16.55|6.54|35.90|184.00|0.2
457|N2O4|dinitrogen tetroxide (nitrogen dioxide)|10544-72-6|9.16|97.85|29.00|14.65|63.59|293.15|
458|Ne|neon|7440-01-9|0.00|0.00|1.71||16.76|27.00|0.0
459|ot2|tritium oxide|14940-65-9|-249.37|-226.24|||18.15|298.15|
460|O2|oxygen|7782-44-7|0.00|0.00|6.82|0.44|27.85|90.00|0.0
461|O2S|sulfur dioxide|7446-09-5|-296.81|-300.14|24.94|7.40|44.03|263.15|1.6
462|O3|ozone|10028-15-6|142.70|163.10|14.20||35.40|161.00|0.6
463|O3S|sulfur trioxide|7446-11-9|-395.72|-370.93|40.69|7.53|42.10|298.15|
464|Rn|radon|10043-92-2|0.00|0.00|||50.46|211.15|0.0
465|S|sulfur|7704-34-9|276.98|236.50|10.46|1.61|||0.0
466|Se|selenium|7782-49-2|0.00|0.00|95.48||||0.0
467|T2|tritium|10028-17-8|0.00|0.00|||||0.0
468|Xe|xenon|7440-63-3|0.00|0.00|12.57||42.91|165.00|0.0
